seed_doc_id	seed_doc	seed_ref_id	seed_ref	doc_id	doc	ref_id	ref	TRUE	Hash
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59dc74c7fe768340301bea90	<Book: Veneti sotto l'Austria : ceti popolari e tensioni sociali,  Cierre, \1997, 1997, ISBN: 88-86654-54-5>	59e333088831617f5ee975d0	«Mani-niani», su certi problemi sociali della rivoluzione si rinvia al lucido saggio di A. VENTURA, Lineamenti costituzionali del Governo Provvisorio di Venezia nel 1848-49, Padova, Cedam, 1955	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595f9e91fe7683316b2dd68e	<Article: "Padre Antonio Tornielli e altri cappuccini veneti durante i fatti del 1848-1849" in "Ateneo veneto", 6(1) 1968, internal_id=RAV0164473:1968_6_1:1>	58e4ce00fe7683152b5662b5	A. Ventura, Verbali del consiglio dei ministri della repubblica vene- ta: 27 marzo-li) giugno, Venezia 1957, pp. 96-97,	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59dc7476fe76834007de8e2a	<Book: Il Codice per la Veneta mercantile marina,  CEDAM,, 1987, ISBN: 88-13-16110-7>	59df53cf9be3c75c2e6863e2	La Repubblica Veneta nel 1848-1849, I, Documenti diplomatici, a cura del Comitato regionale veneto - Università di Padova per la celebrazione centenaria del 1848-49, Padova 1949; Verbali del Consiglio dei ministri della Repubblica Veneta, 27 marzo-30 giugno 1848, a cura di A. Ventura, Venezia 1957.	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	5988477ec12c60316ce2450a	<Book: Fuori d'Italia: Manin e l'esilio : atti del convegno nel 150. anniversario della morte di Daniele Manin 1857-2007,  Ateneo Veneto,, 2009, ISBN: 978-88-89281-08-6>	59df6ec59be3c75dd98bf588	Angelo Ventura, L’opera politica di Daniele Manin per la democrazia e l’Unità nazionale, in 1848-49. Costituenti e costituzioni. Daniele Manin e la Repubblica di Venezia, a cura di Pier Luigi Ballini, Venezia 2002, p. 287.	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59dc74b5fe768340301be9d1	<Book: Il giornalismo politico a Venezia nel 1848-49,  Archivio Guido Izzi,, 2005, ISBN: 88-88846-05-0>	59e333098831617f5ee9aa02	Consiglio dei ministri della Repubblica Veneta, 27 marzo-30 giugno 1848, a cura di Angelo Ventura, Venezia, Deputazione di Storia patria per le Venezie, 1957 (n. 7, 1° aprile 1848, p. 93).	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	5960c95afe76836a330e839f	<Book: Verbali del consiglio dei ministri della Repubblica veneta : 27 marzo-30 giugno 1848,  a spese della deputazione,, 1957>	59e332f68831617f5edec312	A. Ventura, Lineamenti costituzionali del Governo provvisorio di Venezia nel 1848-49, Padova, 1955, p. 23.	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595f9d46fe7683316b2dc7ef	<Article: "Mediazione culturale e orientamenti politici nel clero veneto intorno al 1848: il “‘Giornale dei parrochi ed altri sacerdoti”" in "Archivio veneto", 104(None) 1975, internal_id=LO10015953:1975_104:5>	58e4ce01fe7683152b57e709	Ventura, La politica veneziana avanti la fusione, in Verbali del Consiglio dei ministri della Repubblica veneta: 27 marzo - 30 giugno 1848, a cura di A. Ventura, Venezia 1957, pp. 15-16).	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	5960974efe768365d30e8380	<Book: Censura e circolazione delle idee nel Veneto della restaurazione,  Deputazione,, 1989>	59e23a58883161621343e8d6	G. L. Fontana, Alle origini del movimento liberale nel Veneto: la formazione intellettuale e politica di Valentino Pasini, in 1 ceti dirigenti in Italia in età moderna e contemporanea (Atti del convegno, Cividale del Friuli, 10-12 settembre 1983), Udine 1984, pp. 441-447;	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59dc755bfe76834059d444f7	<Book: Carlo Goldoni 1793-1993 : atti del Convegno del bicentenario, Venezia, 11-13 aprile 1994,  Regione del Veneto,, 1995>	59e332f88831617f5ee071b9	S. Baia Curioni, Per sconfiggere l’oblio. Saggi e documenti sulla formazione intellettuale di Pietro Verri , Milano, Franco Angeli, 1988, p. 223.	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595f9d39fe7683316b2dc68f	<Book: Problemi e figure del Risorgimento lombardo-veneto,  Deputazione di storia patria per le Venezie,, 1973>	5919e9663dde944752f65797	Verbali del Consiglio dei Ministri della Repubblica veneta (27 marzo-io giugno 1848), a cura di A. Ventura, Venezia, 1957, pp. 146, 148, 154-155.	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595fa009fe7683316b2dde36	<Article: "II 1848: il fallimento della Repubblica Veneta" in "Ateneo veneto", 9(1) 2010, internal_id=RAV0164473:2010_9_1:10>	58e4ce00fe7683152b566b20	ANGELO Ventura, Lineamenti costituzionali del governo provvisorio di Venezia nel 1848-49, Padova 1955, pp. 46-47.	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59dc7541fe76834059d4440b	<Book: Il sistema fiscale veneto : problemi e aspetti,  Libreria universitaria editrice,, 1982>	59e23a59883161621346078f	A. VENTURA, Il dominio di Venezia nel Quattrocento, in Florence and Venice... , I. Per le vicende del fisco nelle province di terraferma cfr. — oltre al rinvio generico nella η. 1 sopra — queste opere: per il Friuli, il testo e le pp. introduttive a c. di P.S. LEICHT, Parlamento friulano, volume secondo (1420-1520), parte prima, Bologna 1956	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595fa066fe7683316b2de5ed	<Article: "Rivoluzione e religione nel Quarantotto veneziano (1848-1851)" in "Studi veneziani", 45(None) 2003, internal_id=LO10016101:2003_45:8>	58e4ce01fe7683152b5a4000	Ventura, Lineamenti costituzionali del Governo Provvisorio di Venezia nel 1 848-49, Padova, cedam, 1955, p. 11:	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595f9d36fe7683316b2dc66e	<Book: Patrizi, informatori, barbieri : politica e comunicazione a Venezia nella prima età moderna,  Feltrinelli,, 2012, ISBN: 978-88-07-10479-4>	5919e9663dde944752f694f7	Comin Ventura e ampliata l’anno seguente da Giorgio Greco, Raccolta d'alcvne scrittore. 125Sulla posizione di Venezia in questo frangente v. Raulich 1892, Fasoli 1949 e Seneca 1959: 172-91.	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595f9d46fe7683316b2dc7d3	<Article: "Spunti e documenti inediti per una storia religiosa del quarantotto veneziano (dal carteggio del patriarca Jacopo Monico)" in "Archivio veneto", 102(None) 1974, internal_id=LO10015953:1974_102:3>	58e4ce00fe7683152b573fc7	A. Ventura, Lineamenti costi- tuzionali del governo provvisorio di Venezia nel 1848-49, Padova 1955» PP· 2- 3;	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595f9d37fe7683316b2dc67b	<Book: La sapienza civile : studi sull'umanesimo a Venezia,  L. S. Olschki,, 1998, ISBN: 88-222-4565-2>	5919e9663dde944752f50d92	A.  Raspanti, Filosofia, teologia, religione. L’unità della visione in Giovanni Pico della Mirandola, Palermo, 1991, passim·, Philosophical and Scientific Poetry in the Renaissance. Ed. by L. Panizza, Cambridge, 1991; L. Valcke, ]ean Pie et le retour au «style de Paris». Portée d’une critique littéraire, «Rinascimento» 32 (1992), pp. 253-273 e I «Calculatores», Ermolao Barbaro e Giovanni Pico della Mirandola, in L’Educazione e la formazione intellettuale nell’età dell’Umanesimo. Atti del II convegno intemazionale -1990. A cura di L. Rotondi Secchi Tarugi, Milano, 1992, pp. 275-284;	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	5962187afe76831ff62126aa	<Book: Esperienza e civiltà a Venezia nel Cinquecento : l'intellettuale e la città,  UNICOPLI,, 2002, ISBN: 88-400-0756-3>	59e0adbcf98262071bfb8e9e	I. L'esperienza fra la fortuna e il tempo cora quasi tutta da tracciare. Figlio di Bernardino e Lisabetta Savorgnan, nato a Vicenza il 10 agosto 1485, è legato da vincoli di amicizia col Bembo e Veronica Gambara e, probabilmente. frequenta per un brevissimo periodo di tempo ia corte di Urbino. In seguito, capitano di Venezia nel 1509, è completamente assorbito dalle operazioni militari, in quanto comanda un reparto operante, per alcuni mesi, nel vicentino e muore, giovane ancora, il 10 maggio 1529, a causa di una grave ferita riportata in Friuli. Una biografia, tuttavia, tormentata, nella quale, punto saliente, è da rilevare una formazione intellettuale maturata, giovane, nella Vicenza delle accademie, dei circoli culturali dei Gualdo, dei Trissino, dei Thiene, aperti alle voci della problematica contemporanea. Più che un'opera compatta ed omogenea il Da Porto ci ha lasciato una raccolta di lettere, con ogni probabilità, secondo le recenti ricerche del Clough, riscritte e raccolte dopo la campagna del 1509, presentate in un ordine strettamente cronologico a testimonianza delle "prove" superate. Si tratta, pertanto, di osservazioni sperimentali, di tentativi di analisi dei fenomeni storici ai quali ha assistito; di una meditazione generale, martellante ed insistente, sull'uomo, sulla vita, sulle motivazioni, ed il significato, dell’agire umano. Una sorta di diario politico-filosofico, e per questo particolarmente interessante, una "pittura", per usare un termine dell'autore, delle passioni e vicende del tempo, nella quale la "crisi" della Repubblica è lo sfondo drammatico del suo "discorrere". Seguiamone, entro questa angolatura e sfondo, il profilo, la problematica. Nella storia recente di Venezia il Da Porto rileva un "salto", un "abisso”, una profonda frattura a prima vista totalmente incomprensibile. e che lo lascia smarrito, conturbato; uno stato forte, organico, compatto, come quello veneziano, dopo la conquista della Terraferma, ad un certo momento, dietro la pressione di eserciti italiani e stranieri è sul punto di sfaldarsi, rischia, inspiegabilmente, dì essere cancellato. Una società sfavillante e ricca, vissuta in "lunga quiete" ed "immensa letizia", rinomata per le "inusitate fogge" e le "pompe che si usano nel vestire, ne' conviti, nelle giostre e negli altri giochi, che... si celebrano", per le "grandi somme di danari, che... corrono", per precisazioni contenute nella recensione ad A. Ventura. Nobiltà e popolo nella società veneta dei '400 e '500, Bari 1964, in Studi veneziani, 8 (1966), pp. 526-544.	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59dc74cdfe768340301beac8	<Book: Quaderni veneti,  Longo, [2000, 2000, ISBN: 88-8063-288-4>	59e332f88831617f5ee191c9	Verbali del Consiglio dei ministri della Repubblica Veneta, 27 marzo - 30 giugno 1848, a cura di A. Ventura, Venezia, 1957, p. 82.	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595fb37bfe76834ab8f6c02e	<Book: Le visite pastorali di Jacopo Monico nella diocesi di Venezia : 1829-1845,  Edizioni di storia e letteratura,, 1976>	59e0adcbf98262071bfddc16	Verbali del Consiglio dei ministri della Repubblica di Venezia a cura di A. Ventura, Venezia 1957;	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59dc75c0fe76834059d448c3	<Book: Daniele Manin and the Venetian Revolution of 1848-49,  Cambridge University Press,, 1979>	59e2c59e88316171ebb69e0f	Ventura, A. (ed.), Verbali del consiglio dei ministri della Repubblica veneta, 27 marzo - go giugno 1848, Venezia 1957	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59621ddafe76832067212695	<Book: Repertorio di storiografia veneziana : testi e studi,  Il poligrafo, \1998, 1998, ISBN: 88-7115-096-1>	59e332f68831617f5eddf8be	Ventura Angelo, Lineamenti costituzionali del governo provvisorio di Venezia nel 1848-49, Padova 1955	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59dc756bfe76834059d4459e	<Book: Venezia Quarantotto: episodi, luoghi e protagonisti di una rivoluzione 1848-49,  Electa, \1998, 1998, ISBN: 88-435-6675-X>	59e2c59e88316171ebb656a0	111-139 Ventura A., La formazione intellettuale di Daniele Manin, “Il Risorgimento”, IX (1957), pp. 1-21 Ventura A., La politica veneziana avanti la “fusione”, in Verbali del Consiglio dei Ministri della Repubblica Veneta, 27 marzo - 30 giugno 1848, a cura di A. Ventura, Venezia 1957, pp. 5-73 Ventura	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	59dc749efe768340301be8ec	<Book: Ingegneria e politica nell'Italia dell'Ottocento: Pietro Paleocapa : atti del Convegno di studi promosso a ricordo del centocinquantesimo anniversario di rifondazione dell'Istituto veneto di scienze, lettere ed arti e nella ricorrenza del Bicentenario della nascita di Pietro Paleocapa,  Istituto veneto di scienze lettere ed arti,, 1990>	59e0adcbf98262071bfdbe53	A. VENTURA, Lineamenti costituzionali del Governo Provvisorio di Venezia nel 1848-1849, Padova 1955, pp. 19-63;	0	1
595f9d35fe7683316b2dc662	<Book: Daniele Manin e la rivoluzione veneziana del 1848-1849,  Einaudi,, 2007, ISBN: 978-88-06-14972-7>	5919e96d3dde944752f73d31	A.ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957).	595f9d44fe7683316b2dc77c	<Article: "Motivi d’intransigentismo nel pensiero del patriarca di Venezia Jacopo Monico durante il biennio 1848-49" in "Archivio veneto", 93(None) 1971, internal_id=LO10015953:1971_93:3>	58e4ce00fe7683152b575134	A. Ventura, Lineamenti costituzionali del governo provvisorio di Venezia nel 1848-49, Padova 1955, pp. 2-3.	0	1
						59e2c59e88316171ebb694f5	A. Ventura, ‘La formazione intellettuale di Daniele Manin’, Il Risorgimento, 9 (1957), ρρ· 1-21.	1	1
						59e23a59883161621347957d	Ventura, ‘La formazione intellettuale di Daniele Manin’, lì Risorgimento, 9 (1959), pp. 4-5.	0.5	1
						5919e96d3dde944752f73f32	A. ventura, La formazione intellettuale di Daniele Manin, in «Il Risorgimento», IX (1957), pp. 1-21.	1	1
						59e23a58883161621343fa0b	A. Ventura, La formazione intellettuale di Daniele Manin, «Il Risorgimento», IX (1957), pp. 4-16; 	1	1
						59e067ba8ee1df0444338304	Ventura, A., ‘La formazione intellettuale di Daniele Manin’, Il Risorgimento, 9 (1957).	1	1
						59df53cf9be3c75c2e68631a	A.  Ventura, La formazione intellettuale di Daniele Manin, in ‘ Il Risorgimento ’, IX (1957), pp. 1-21	1	1
						59df53cf9be3c75c2e68761a	A. Ventura, « La formazione intellettuale di Daniele Manin », Il Risorgimento, IX, n" 1,1957, p. 1-21.	1	1
						59df6ec59be3c75dd98bf70d	ANGELO Ventura, La formazione intellettuale di Daniele Manin, «Il Risorgimento», 9 (1957), 1 febbraio	1	1
