seed_doc_id	seed_doc	seed_ref_id	seed_ref	doc_id	doc	ref_id	ref	TRUE	Hash
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75defe76834059d44a21	<Book: Il libro illustrato veneziano del Seicento : con un repertorio dei principali incisori e peintre-graveurs,  Il prato,, 2010, ISBN: 978-88-6336-045-5>	59e333088831617f5ee82082	Giorgio Spini, Ricerca dà libertini La teoria dell’impostura delle religioni nel Seicento italiano, Firenze, 1983.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	5960b573fe768368760e83b3	<Book: Ripensando Paolo Sarpi : atti del Convegno internazionale di studi nel 450. anniversario della nascita di Paolo Sarpi,  Ateneo veneto,, 2006, ISBN: 88-89281-02-2>	59e333078831617f5ee60fc6	P. Guaragnella, Gli occhi della mente. Stili nel Seicento italiano, Bari, Palomar athenaeum, 1997, pp. 64-65,	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595febb7fe76835355f6c034	<Book: The Roman Inquisition and the Venetian press, 1540-1605,  Princeton university press,, 1977, ISBN: 069105245X>	59de7a3348e232540c600977	Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano (Rome, 1950), 139-63.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	5960b573fe768368760e83b3	<Book: Ripensando Paolo Sarpi : atti del Convegno internazionale di studi nel 450. anniversario della nascita di Paolo Sarpi,  Ateneo veneto,, 2006, ISBN: 88-89281-02-2>	59e333078831617f5ee60bbe	G. Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Firenze, Nuova Italia, 19832.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	598842d5c12c602c25e24505	<Book: Nella stanza dei circoli : Clavicula Salomonis e libri di magia a Venezia nei secoli 17. e 18.,  Sylvestre Bonnard, [2002, 2002, ISBN: 88-86842-43-0>	59e2c59e88316171ebb594e3	G. Spini, Ricerca dei libertini. La teoria dell'impostura delle religioni nel Seicento italiano, la Nuova Italia, Firenze 1983, p. 16.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59888b13c12c606d0e1e58ef	<Book: L'Accademia degli Incogniti di Giovan Francesco Loredan, Venezia (1630-1661),  L. S. Olschki,, 1998, ISBN: 88-222-4685-3>	59e332fa8831617f5ee42176	Spini G., Ricerca dei libertini. La teoria dell'impostura delle religioni nel Seicento italiano , Firenze, La Nuova Italia, 19832	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d2ffe7683316b2dc624	<Book: 2: Dal 1517 alla fine della Repubblica,  UTET, , 1992, ISBN: 88-02-04498-8>	5919e9663dde944752f57f14	G.  Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia, Bologna 1989;	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc7535fe76834059d44387	<Book: Processi del S. Uffizio di Venezia contro ebrei e giudaizzanti,  L. S. Olschki,, 1994, ISBN: 88-222-4289-0>	59de7a2148e232540c5f0362	G. Signorotto, Gesuiti, carismatici e beate nella Milano del primo Seicento, Finzione e santità tra medioevo ed età moderna, a cura di G. Zarri, Torino, Rosenberg e Sellier 1991, pp. 177-201: 192-193, 201.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	598842cfc12c602c3fe24505	<Book: Aspiring saints : pretense of holiness, inquisition, and gender in the Republic of Venice, 1618-1750,  The Johns Hopkins University Press,, 2001, ISBN: 0801865484>	59e333098831617f5eea71dd	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano: L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989).	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75e0fe76834059d44a3c	<Book: Conflitti culturali a Venezia dalla prima età moderna a oggi,  Franco Cesati,, 2014, ISBN: 978-88-7667-488-4>	59e332f98831617f5ee21cd5	Giorgio Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Firenze, La Nuova Italia, 1983, pp. 145-199; 	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc7518fe76834059d4426c	<Book: I teatri pubblici di Venezia : secoli 17.-18.,  La Biennale di Venezia,, 1971>	59e333088831617f5ee8834b	[Gerardo Guerrieri, Elena Povoledo), Il Secolo dell’Invenzione teatrale, Mostra di scenografie e costumi del Seicento italiano, Venezia 1951.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc756dfe76834059d445ab	<Book: Da Palazzo ducale : studi sul Quattro-Settecento veneto,  Marsilio, \1999, 1999, ISBN: 88-317-7152-3>	59e2c59e88316171ebb7094b	G. Spini, Ricerca dei libertini. La teoria dell'impostura delle religioni nel Seicento italiano, Roma 1950, pp. 137-186	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	598842cfc12c602c3fe24505	<Book: Aspiring saints : pretense of holiness, inquisition, and gender in the Republic of Venice, 1618-1750,  The Johns Hopkins University Press,, 2001, ISBN: 0801865484>	59e333098831617f5eea7347	Gianvittorio Signorotto has observed, the notion of “pre-Qui-etism” is the product of a retrograde tendency to divide religious ideas into “orthodox” and “non-orthodox” categories: Inquisitori e mistici nel Seicento italiano: L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989), 18—20.	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc74aafe768340301be963	<Book: Storia di Venezia,  Istituto della Enciclopedia italiana, , 1997>	59e2c5aa88316171ebbd17e9	Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano,  Firenze 1983, pp. 145-199.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc7591fe76834059d4470e	<Book: Dolfin : ambasciatore di Venezia,  Clony editing,, 2006>	59de7a3348e232540c5f7974	L. Mal Aere e Acque Meschiza, Malaria e bonifiche Gli Americani nelletà della Rivoluzione, 1770-1787,1984, Bologna,Il Mulino HEYDEN-RYNISH V. I salotti d'Europa nel Veneto, a cura di Francisca Benvegno NAUDON P. La franc-maçonnerie, 1999	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59620be1fe76831e1f212696	<Book: Memorie. Classe di scienze morali, lettere ed arti,  Istituto veneto di scienze lettere ed arti,, 1999, ISBN: 88-86166-75-3>	59e23a54883161621341e9d3	G. Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pck-gia, Bologna 1989.	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9ec9fe7683316b2dd7a7	<Article: "Giacomo Badovere e il problema dei «Libertini»" in "Ateneo veneto", 11(None) 1973, internal_id=RAV0164473:1973_11:7>	58e4ce00fe7683152b55e7de	G. Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Roma 1950, p. 10.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d37fe7683316b2dc67b	<Book: La sapienza civile : studi sull'umanesimo a Venezia,  L. S. Olschki,, 1998, ISBN: 88-222-4565-2>	5919e9663dde944752f511ca	E. Raimondi, Letteratura barocca. Studi sul Seicento italiano. 1961, 368 pp.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9f3dfe7683316b2dda0f	<Article: "Luigi Manzini a Venezia tra gli Incogniti" in "Ateneo veneto", 26(None) 1988, internal_id=RAV0164473:1988_26:5>	58e4ce00fe7683152b5684dd	G. Spini, Ricerca dei libertini. La teoria dell'impostura delle religioni nel Seicento italiano, Firenze 1983, pp. 145	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc74adfe768340301be98b	<Book: Studi veneti : offerti a Gaetano Cozzi,  Il cardo,, 1992>	59e332f98831617f5ee28675	G. Signorotto,  Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia, Bologna 1989, pp. 155-57.	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59620937fe76831de1212696	<Book: La Repubblica inquieta : Venezia nel Seicento tra Italia ed Europa,  Carocci,, 2000, ISBN: 88-430-1510-9>	59e332f78831617f5edf627d	G. Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di santa Pelagia, Il Mulino, Bologna 1989, 	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	5960b573fe768368760e83b3	<Book: Ripensando Paolo Sarpi : atti del Convegno internazionale di studi nel 450. anniversario della nascita di Paolo Sarpi,  Ateneo veneto,, 2006, ISBN: 88-89281-02-2>	59e333078831617f5ee604bc	l’edizione con commento fatta da Gaetano e Luisa Cozzi in Sarpi, Opere. 139P. Guaragnella, Agnosco stylum. Un consulto di Paolo Sarpi e la retorica, in Gli occhi della mente. Stili nel Seicento italiano, Bari, Palomar, 1997, pp. 39-122.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75befe76834059d448b8	<Book: Formazione alla politica, politica della formazione a Venezia in età moderna,  Viella,, 2013, ISBN: 978-88-6728-014-8>	59df6ec59be3c75dd98ba115	Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Firenze 19832, pp. 161-166.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	5960e639fe76836c970e8370	<Book: Atene sulle lagune : Bernardo Trevisan e la cultura veneziana tra Sei e Settecento,  Ateneo veneto, stampa, 2000>	59e332f78831617f5edf7a8c	G. Spini, Ricerca dei libertini. La teorìa dell’impostura delle religioni nel Seicento italiano. Nuova edizione riveduta e ampliata, Firenze 1983, pp. 343-54.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	5960b573fe768368760e83b3	<Book: Ripensando Paolo Sarpi : atti del Convegno internazionale di studi nel 450. anniversario della nascita di Paolo Sarpi,  Ateneo veneto,, 2006, ISBN: 88-89281-02-2>	59e333078831617f5ee60b9a	P.  Guaragnella, Gli occhi della mente. Stili nel Seicento italiano, Bari, Palomar, 1997, pp. 123-182 e Tra antichi e moderni. Morale e retorica nel Seicento italiano, Lecce, Argo, 2003, pp. 175-258	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	598842cfc12c602c4de24505	<Book: Politici e ateisti : percorsi della miscredenza a Venezia fra Sei e Settecento,  UNICOPLI, [2006, 2006, ISBN: 88-400-1110-2>	59e067ba8ee1df044433b5e5	G. Signorotto, Inquisitori e mistici nel Seicento italiano. L'eresia di Santa Pelogia, il Mulino. Bologna 1989;	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595fa065fe7683316b2de5c2	<Article: "Patriziato e studi a Venezia nella seconda metà del Seicento: alla scuola dei somaschi" in "Studi veneziani", 44(None) 2002, internal_id=LO10016101:2002_44:2>	58e4ce01fe7683152b58f3fd	J.J. Rf.naldo, / Gesuiti ¡atomismo e l'empirismo nel Seicento italiano, in ¡I libertinismo in Europa, a c. di S. Bertelli, Milano-Napoli, Ricciardi, 1980, pp. 229-237;	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75bbfe76834059d4489c	<Book: Brokering empire : trans-imperial subjects between Venice and Istanbul,  Cornell University press,, 2012, ISBN: 0801449073>	59e23a598831616213467e2c	Montanari, Daniele. 1987. Disciplinamento in terra veneta: La diocesi di Brescia nella seconda metà del XVI secolo. Bologna: Mulino. Monter, E. William, and John Tedeschi. 1986. “Toward a Statistical Profile of the Italian Inquisitions, Sixteenth to Eighteenth Centuries.” In The Inquisition in Early Modern Europe: Studies on Sources and Methods, ed. Gustav Henningsen, John Tedeschi, and Charles Amiel, 130-57. Dekalb: Northern Illinois University Press.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d39fe7683316b2dc68c	<Book: Venice's hidden enemies : Italian heretics in a Renaissance city,  University of California Press,, 1993, ISBN: 0520077431>	5919e9663dde944752f51ec2	Spini, Ricerca dei libertini: La teoria dell'impostura delle religioni nel Seicento italiano (Rome: Editrice Universale di Roma, 1950), 139-163.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	5960e4d1fe76836c6e0e83ba	<Book: Memorie. Classe di scienze morali, lettere ed arti,  Istituto veneto di scienze, lettere ed arti,, 2004, ISBN: 88-88143-57-2>	59e23a5488316162134229ee	“concor-diste” negli ambienti universitari bolognese e padovano, oltre ai lavori citati di Baldini,  La teoria della spiegazione scientifica, e di Soppelsa, Genesi del metodo galileiano (per l’atomismo di docenti come Claude Bérigard e Geminiano Montanari), v. Gavazza,  Settecento inquieto, pp. 86-89 (dove è ricordato l’impegno del giovane Anton Felice Marsili, fin dalle tesi di filosofia discusse nel 1669, intorno alla «concordia Democriti et Aristotelis»); per l’ambito gesuitico: J.J. Renaldo, I Gesuiti, l'atomismo e l’empirismo nel Seicento italiano, in II libertinismo in Europa, a cura di S. Bertelli, Milano-Napoli, Ricciardi, 1980, pp. 229-237;	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc749dfe768340301be8d9	<Book: Patriarcato di Venezia,  Giunta regionale del Veneto,, 1991, ISBN: 88-7706-093-X>	59df6ec59be3c75dd98bd473	G. Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di santa Pelagia, Bologna 1989, pp. 89-99;	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc749efe768340301be8e5	<Book: Le cortigiane di Venezia: dal Trecento al Settecento : catalogo della Mostra,  Berenice, [1990, 1990, ISBN: 88-85215-00-9>	59e23a598831616213460565	G.SPINI, Ricerca dei libertini. La teoria dell’impostura nelle religioni del Seicento italiano, Roma 1950.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75defe76834059d44a21	<Book: Il libro illustrato veneziano del Seicento : con un repertorio dei principali incisori e peintre-graveurs,  Il prato,, 2010, ISBN: 978-88-6336-045-5>	59e333088831617f5ee81f1e	DILLON 1995 Gianvittorio Dillon, L’incisione nel Quattrocento e Cinquecento, in Storia di Venezia, 12 voli., Roma, 1991-1998, II (L’Arte, a cura di Rodolfo Pallucchini), 1995, pp. 487-520.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595fa062fe7683316b2de4e6	<Article: "La «Dissertazione» di Bartolomeo Melchiori" in "Studi veneziani", 37(None) 1999, internal_id=LO10016101:1999_37:8>	58e4ce01fe7683152b58e3f8	G. Signorotto, Inquisitori e mistici nel Seicento italiano. L'eresia di Santa Pelagia, Milano, 1989.	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75c8fe76834059d44920	<Book: L' Opera a Venezia nel 17. secolo : la nascita di un genere,  Edizioni di storia e letteratura,, 2013, ISBN: 978-88-6372-505-6>	59e2c59d88316171ebb52608	Giorgio Spini, Ricerca dei libertini: la teoria dell’impostura delle religioni nel Seicento italiano, Firenze, La Nuova Italia, 19832, pp. 147-199;	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75c8fe76834059d44920	<Book: L' Opera a Venezia nel 17. secolo : la nascita di un genere,  Edizioni di storia e letteratura,, 2013, ISBN: 978-88-6372-505-6>	59e2c59d88316171ebb532d1	Spini Giorgio, Ricerca dei libertini: La teoria dell’impostura delle religioni nel Seicento italiano, Roma, Universale di Roma, 1950, II ed., Firenze, La nuova Italia, 1983.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d47fe7683316b2dc81b	<Article: "Aspetti della cultura urbana nella società veneta del ’5-’6oo - Le Accademie" in "Archivio veneto", 108(None) 1977, internal_id=LO10015953:1977_108:4>	58e4ce01fe7683152b5836e6	G. Spini, Ricerca dei libertini. La teoria dell’impostura delle reli- gioni nel Seicento italiano, Roma 1950, pp. 137-186	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc74aafe768340301be963	<Book: Storia di Venezia,  Istituto della Enciclopedia italiana, , 1997>	59e2c5aa88316171ebbd0649	Giorgio Spini,  Ricerca dà libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Firenze 19832, pp. 223-229	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d3cfe7683316b2dc6bb	<Book: Politica e carriere ecclesiastiche nel secolo 17. : i vescovi veneti fra Roma e Venezia,  Il mulino,, 1993, ISBN: 88-15-03779-9>	5919e96d3dde944752f7ad25	G. V. Signorotto,  Inquisitori e mistici nel Seicento italiano. L’eresia di santa Pelagia, Bologna 1989, pp. 317-19).	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595fa067fe7683316b2de638	<Article: "Per una storia della prostituzione a Venezia tra il XIII e il XVIII sec." in "Studi veneziani", 47(None) 2004, internal_id=LO10016101:2004_47:1>	58e4ce02fe7683152b5aadda	G. Spini, Ricerca dei libertini. La teoria dell'impostura nelle religioni del Seicento italiano, Roma, 1950, p. 157, n. 16.	0	1
